AcresBurned,Counties,Started,Started_Date,Started_Hour,temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1,Fire
35.0,"Shasta, CA",2018-07-29T16:22:00Z,2018-07-29,16.0,28.77,0.26,0.77,18.45,0.0,0.27,1
35.0,"San Benito, CA",2018-06-03T15:09:00Z,2018-06-03,15.0,21.17,0.57,1.02,260.78,0.01,0.24,1
34.0,"Kern, CA",2018-08-17T18:47:00Z,2018-08-17,18.0,26.9,0.6,1.9,194.57,0.0,0.07,1
34.0,"Alameda, CA",2018-07-25T16:05:00Z,2018-07-25,16.0,16.78,0.68,3.06,254.27,0.0,0.09,1
34.0,"Tulare, CA",2018-07-19T16:25:00Z,2018-07-19,16.0,31.66,0.28,0.8,235.2,0.0,0.12,1
33.0,"Butte, CA",2018-09-24T00:41:00Z,2018-09-24,0.0,29.81,0.17,2.12,207.59,0.0,0.14,1
33.0,"Tehama, CA",2018-07-14T20:40:00Z,2018-07-14,20.0,35.99,0.27,1.11,175.96,0.0,0.11,1
33.0,"San Bernardino, CA",2018-06-30T12:12:00Z,2018-06-30,12.0,15.26,0.82,0.51,189.83,0.01,0.07,1
33.0,"Tulare, CA",2018-02-18T13:45:00Z,2018-02-18,13.0,6.05,0.65,0.16,228.16,0.0,0.16,1
32.0,"Fresno, CA",2018-10-02T15:45:00Z,2018-10-02,15.0,21.31,0.45,1.89,291.38,0.01,0.12,1
32.0,"Riverside, CA",2018-08-25T11:58:00Z,2018-08-25,11.0,15.59,0.62,4.17,290.47,0.13,0.2,1
32.0,"Lassen, CA",2018-07-15T16:45:00Z,2018-07-15,16.0,23.61,0.33,1.77,346.46,0.04,0.09,1
32.0,"Lake, CA",2018-06-16T14:04:00Z,2018-06-16,14.0,21.87,0.54,2.8,333.33,0.0,0.19,1
31.0,"Shasta, CA",2018-07-08T14:41:00Z,2018-07-08,14.0,17.09,0.48,1.44,342.33,0.0,0.24,1
30.0,"Santa Clara, CA",2018-09-23T16:23:00Z,2018-09-23,16.0,35.46,0.2,2.98,340.94,0.0,0.12,1
30.0,"Contra Costa, CA",2018-08-17T19:19:00Z,2018-08-17,19.0,23.69,0.46,2.21,257.04,0.0,0.13,1
30.0,"Alameda, CA",2018-08-04T17:32:00Z,2018-08-04,17.0,21.07,0.44,2.9,253.21,0.0,0.1,1
30.0,"Riverside, CA",2018-07-28T15:38:00Z,2018-07-28,15.0,16.72,0.75,8.97,227.38,0.53,0.2,1
30.0,"San Luis Obispo, CA",2018-07-21T15:50:00Z,2018-07-21,15.0,18.47,0.74,0.82,231.19,0.0,0.13,1
30.0,"Sacramento, CA",2018-06-29T15:46:00Z,2018-06-29,15.0,21.24,0.44,1.37,247.43,0.0,0.1,1
30.0,"Fresno, CA",2018-04-12T14:30:00Z,2018-04-12,14.0,8.87,0.74,3.94,316.36,0.0,0.23,1
28.0,"San Diego, CA",2018-07-17T14:05:00Z,2018-07-17,14.0,20.24,0.86,1.41,293.79,0.01,0.05,1
27.0,"Siskiyou, CA",2018-05-19T13:04:00Z,2018-05-19,13.0,10.39,0.73,0.69,90.28,0.0,0.27,1
26.0,"Tulare, CA",2018-05-18T11:00:00Z,2018-05-18,11.0,16.41,0.6,2.03,310.93,0.0,0.13,1
25.0,"Riverside, CA",2018-09-14T19:32:00Z,2018-09-14,19.0,14.84,0.83,5.91,266.39,0.05,0.18,1
25.0,"Contra Costa, CA",2018-06-16T15:10:00Z,2018-06-16,15.0,14.89,0.63,2.63,224.23,0.0,0.13,1
25.0,"San Luis Obispo, CA",2018-05-29T13:11:00Z,2018-05-29,13.0,14.01,0.85,1.71,170.84,0.0,0.13,1
24.0,"Lake, CA",2018-09-03T13:58:00Z,2018-09-03,13.0,24.0,0.92,1.8,264.67,0.0,0.29,1
23.0,"Riverside, CA",2018-08-22T13:45:00Z,2018-08-22,13.0,19.27,0.85,5.24,252.0,0.04,0.21,1
23.0,"Contra Costa, CA",2018-06-02T12:42:00Z,2018-06-02,12.0,12.95,0.89,2.0,209.67,0.0,0.11,1
23.0,"Tehama, CA",2018-06-01T16:07:00Z,2018-06-01,16.0,20.25,0.34,3.49,341.97,0.0,0.13,1
22.0,"Mariposa, CA",2018-08-04T13:57:00Z,2018-08-04,13.0,20.76,0.67,1.08,105.16,0.0,0.06,1
21.0,"Riverside, CA",2018-04-09T18:18:00Z,2018-04-09,18.0,8.01,0.99,3.33,63.34,0.78,0.3,1
20.0,"Contra Costa, CA",2018-11-15T13:31:00Z,2018-11-15,13.0,6.28,0.75,2.24,52.84,0.0,0.11,1
20.0,"Alameda, CA",2018-11-14T14:56:00Z,2018-11-14,14.0,5.46,0.63,1.65,79.73,0.0,0.06,1
20.0,"Santa Clara, CA",2018-07-25T16:14:00Z,2018-07-25,16.0,32.26,0.23,2.58,251.62,0.0,0.13,1
20.0,"Alameda, CA",2018-06-17T15:56:00Z,2018-06-17,15.0,15.41,0.69,3.43,184.85,0.0,0.08,1
20.0,"Riverside, CA",2018-06-14T17:02:00Z,2018-06-14,17.0,17.14,0.65,6.62,271.78,0.0,0.16,1
20.0,"Butte, CA",2018-06-14T15:18:00Z,2018-06-14,15.0,24.82,0.26,0.59,166.5,0.0,0.16,1
20.0,"Los Angeles, CA",2018-06-12T14:56:00Z,2018-06-12,14.0,18.24,0.74,0.79,152.83,0.0,0.07,1
20.0,"Plumas, CA",2018-04-26T15:00:00Z,2018-04-26,15.0,6.78,0.56,1.29,271.22,0.0,0.27,1
18.0,"San Diego, CA",2018-05-09T22:00:00Z,2018-05-09,22.0,19.52,0.65,4.12,276.68,0.0,0.05,1
18.0,"Riverside, CA",2018-04-22T13:35:00Z,2018-04-22,13.0,12.6,0.78,6.7,258.41,0.0,0.24,1
17.0,"Santa Cruz, CA",2018-11-03T21:28:00Z,2018-11-03,21.0,18.19,0.59,3.89,316.89,0.0,0.04,1
17.0,"Amador, CA",2018-06-17T13:58:00Z,2018-06-17,13.0,11.61,0.8,2.08,255.59,0.0,0.19,1
17.0,"Riverside, CA",2018-06-03T14:17:00Z,2018-06-03,14.0,21.56,0.61,0.95,28.2,0.04,0.23,1
16.0,"Humboldt, CA",2018-07-15T16:14:00Z,2018-07-15,16.0,16.62,0.56,10.63,280.41,0.0,0.25,1
16.0,"Santa Clara, CA",2018-05-27T17:05:00Z,2018-05-27,17.0,20.57,0.65,3.27,283.18,0.94,0.35,1
15.0,"Siskiyou, CA",2018-10-10T21:50:00Z,2018-10-10,21.0,14.97,0.39,1.42,29.81,0.0,0.26,1
15.0,"Modoc, CA",2018-09-02T14:53:00Z,2018-09-02,14.0,10.32,0.61,1.66,50.59,0.0,0.05,1
15.0,"Riverside, CA",2018-05-04T18:53:00Z,2018-05-04,18.0,13.78,0.75,1.48,262.31,0.0,0.27,1
15.0,"Riverside, CA",2018-04-15T04:38:00Z,2018-04-15,4.0,9.08,0.97,3.17,113.59,0.05,0.28,1
14.0,"San Diego, CA",2018-08-06T10:31:00Z,2018-08-06,10.0,20.9,0.83,0.95,285.92,0.0,0.05,1
14.0,"San Luis Obispo, CA",2018-07-17T11:13:00Z,2018-07-17,11.0,15.02,0.89,2.02,272.14,0.0,0.13,1
14.0,"Lassen, CA",2018-07-14T15:00:00Z,2018-07-14,15.0,22.83,0.33,1.13,309.37,0.0,0.1,1
14.0,"Yolo, CA",2018-06-01T13:31:00Z,2018-06-01,13.0,22.28,0.35,1.49,182.92,0.0,0.12,1
13.0,"Shasta, CA",2018-09-04T14:43:00Z,2018-09-04,14.0,16.96,0.6,2.01,354.75,0.0,0.27,1
13.0,"San Diego, CA",2018-07-20T13:07:00Z,2018-07-20,13.0,20.49,0.86,1.58,307.19,0.0,0.05,1
13.0,"Fresno, CA",2018-06-02T09:55:00Z,2018-06-02,9.0,19.97,0.43,1.97,329.83,0.0,0.13,1
12.0,"Shasta, CA",2018-10-14T06:45:00Z,2018-10-14,6.0,17.32,0.29,3.86,7.8,0.0,0.33,1
12.0,"El Dorado, CA",2018-09-20T12:39:00Z,2018-09-20,12.0,26.28,0.63,2.48,342.68,0.06,0.15,1
12.0,"San Bernardino, CA",2018-07-13T14:32:00Z,2018-07-13,14.0,21.6,0.73,0.53,123.31,0.0,0.16,1
12.0,"Madera, CA",2018-07-10T17:31:00Z,2018-07-10,17.0,31.36,0.21,2.67,312.8,0.0,0.12,1
12.0,"Marin, CA",2018-06-09T15:30:00Z,2018-06-09,15.0,25.61,0.66,3.64,221.73,0.0,0.02,1
12.0,"San Diego, CA",2018-06-05T13:45:00Z,2018-06-05,13.0,15.74,0.87,1.31,186.65,0.0,0.06,1
12.0,"Siskiyou, CA",2018-06-04T15:08:00Z,2018-06-04,15.0,13.59,0.54,1.42,344.76,0.0,0.21,1
12.0,"San Luis Obispo, CA",2018-06-03T16:11:00Z,2018-06-03,16.0,19.34,0.52,0.92,191.15,0.0,0.13,1
12.0,"Napa, CA",2018-05-21T11:56:00Z,2018-05-21,11.0,11.75,0.84,2.23,206.64,0.0,0.12,1
12.0,"Alameda, CA",2018-05-14T13:06:00Z,2018-05-14,13.0,11.83,0.88,2.79,249.8,0.0,0.09,1
12.0,"San Diego, CA",2018-05-10T20:41:00Z,2018-05-10,20.0,19.82,0.65,3.86,252.73,0.0,0.05,1
11.0,"Butte, CA",2018-07-10T12:42:00Z,2018-07-10,12.0,18.86,0.36,2.21,29.3,0.0,0.16,1
11.0,"Madera, CA",2018-07-09T17:54:00Z,2018-07-09,17.0,30.51,0.11,3.98,305.6,0.0,0.12,1
11.0,"Riverside, CA",2018-06-03T13:38:00Z,2018-06-03,13.0,21.28,0.63,0.88,34.58,0.03,0.23,1
11.0,"Shasta, CA",2018-03-27T16:20:00Z,2018-03-27,16.0,9.44,0.53,2.53,354.77,0.0,0.47,1
10.0,"Santa Cruz, CA",2018-11-16T11:01:00Z,2018-11-16,11.0,11.9,0.77,1.5,30.9,0.0,0.04,1
10.0,"Humboldt, CA",2018-11-12T17:39:00Z,2018-11-12,17.0,-12.51,0.71,1.91,224.58,0.0,0.33,1
10.0,"Butte, CA",2018-10-15T11:57:00Z,2018-10-15,11.0,11.86,0.21,4.34,33.24,0.0,0.18,1
10.0,"Riverside, CA",2018-08-19T15:55:00Z,2018-08-19,15.0,19.29,0.81,7.29,265.81,0.01,0.22,1
10.0,"Napa, CA",2018-08-09T14:21:00Z,2018-08-09,14.0,13.78,0.86,1.34,218.16,0.0,0.15,1
10.0,"Siskiyou, CA",2018-07-17T19:03:00Z,2018-07-17,19.0,29.61,0.31,0.83,265.14,0.0,0.17,1
10.0,"San Diego, CA",2018-07-06T10:11:00Z,2018-07-06,10.0,18.77,0.84,1.3,344.93,0.0,0.05,1
10.0,"Butte, CA",2018-06-29T11:44:00Z,2018-06-29,11.0,19.93,0.46,2.3,4.08,0.0,0.16,1
10.0,"San Luis Obispo, CA",2018-06-21T16:45:00Z,2018-06-21,16.0,20.07,0.53,1.07,283.29,0.0,0.13,1
10.0,"Monterey, CA",2018-06-19T16:06:00Z,2018-06-19,16.0,12.78,0.82,2.44,334.15,0.01,0.05,1
10.0,"Sonoma, CA",2018-06-05T13:03:00Z,2018-06-05,13.0,11.5,0.75,1.75,257.97,0.0,0.14,1
10.0,"San Diego, CA",2018-06-03T18:23:00Z,2018-06-03,18.0,20.46,0.67,4.43,284.37,0.0,0.05,1
10.0,"Tehama, CA",2018-06-03T08:55:00Z,2018-06-03,8.0,25.04,0.24,0.44,314.56,0.0,0.12,1
10.0,"Riverside, CA",2018-06-02T15:53:00Z,2018-06-02,15.0,19.47,0.66,2.93,206.78,0.0,0.25,1
10.0,"Riverside, CA",2018-05-28T07:23:00Z,2018-05-28,7.0,15.44,0.94,0.95,7.86,0.0,0.24,1
0.0,"Butte, CA",2018-11-29T23:30:00Z,2018-11-29,23.0,8.77,0.9,3.76,114.37,1.39,0.45,1
0.0,"Humboldt, CA",2018-04-24T16:59:00Z,2018-04-24,16.0,7.84,0.49,4.37,218.09,0.0,0.41,1
0.0,"Santa Barbara, CA",2018-01-09T04:00:00Z,2018-01-09,4.0,15.13,0.87,6.98,110.68,0.11,0.13,1
0.0,"Ventura, CA",2018-01-09T04:00:00Z,2018-01-09,4.0,17.61,0.95,0.9,253.19,0.02,0.43,1
1806.0,"Ventura, CA",2019-10-30T07:45:14Z,2019-10-30,7.0,15.87,0.96,0.09,328.6,2.09,0.45,1
1300.0,"Mariposa, CA",2019-08-16T14:11:02Z,2019-08-16,14.0,18.37,0.63,1.03,149.56,0.0,0.08,1
1011.0,"Riverside, CA",2019-10-10T15:38:44Z,2019-10-10,15.0,14.36,0.87,8.38,229.75,0.3,0.28,1
605.0,"Tehama, CA",2019-10-27T02:47:20Z,2019-10-27,2.0,23.98,0.1,3.42,358.24,0.0,0.1,1
494.0,"Riverside, CA",2019-10-30T11:19:00Z,2019-10-30,11.0,9.48,0.76,7.18,83.08,0.01,0.27,1
355.0,"Placer, CA",2019-11-25T12:39:44Z,2019-11-25,12.0,3.17,0.61,0.83,178.91,0.0,0.23,1
289.0,"Monterey, CA",2019-10-09T06:52:14Z,2019-10-09,6.0,13.99,0.89,2.89,302.72,0.0,0.05,1
289.0,"San Luis Obispo, CA",2019-10-09T06:52:14Z,2019-10-09,6.0,15.97,0.76,0.45,216.9,0.0,0.12,1
149.0,"Mariposa, CA",2019-07-21T12:01:40Z,2019-07-21,12.0,17.69,0.79,0.61,75.19,0.0,0.07,1
137.0,"Fresno, CA",2019-10-18T12:17:32Z,2019-10-18,12.0,12.28,0.58,2.83,317.52,0.0,0.12,1
107.0,"Lassen, CA",2019-08-07T18:48:57Z,2019-08-07,18.0,26.22,0.25,3.95,194.47,0.0,0.09,1
75.0,"Riverside, CA",2019-10-10T18:36:46Z,2019-10-10,18.0,14.84,0.9,8.82,221.27,0.28,0.29,1
40.0,"Contra Costa, CA",2019-10-10T06:42:19Z,2019-10-10,6.0,17.86,0.17,3.99,346.61,0.0,0.07,1
37.0,"San Diego, CA",2019-10-25T15:05:52Z,2019-10-25,15.0,20.58,0.36,2.37,33.88,0.0,0.02,1
35.0,"Alameda, CA",2019-10-24T23:16:18Z,2019-10-24,23.0,30.83,0.12,3.62,55.06,0.0,0.06,1
35.0,"Stanislaus, CA",2019-07-18T09:07:57Z,2019-07-18,9.0,23.13,0.53,1.54,277.31,0.0,0.13,1
30.0,"Shasta, CA",2019-07-12T19:08:54Z,2019-07-12,19.0,32.46,0.25,1.58,191.67,0.0,0.24,1
27.0,"Calaveras, CA",2019-07-18T18:31:00Z,2019-07-18,18.0,27.81,0.76,0.72,131.03,0.87,0.16,1
26.0,"San Bernardino, CA",2019-08-03T17:22:51Z,2019-08-03,17.0,29.19,0.22,1.37,224.55,0.0,0.07,1
25.0,"San Diego, CA",2019-07-17T17:42:04Z,2019-07-17,17.0,19.53,0.74,4.13,190.68,0.0,0.06,1
22.0,"El Dorado, CA",2019-09-29T21:44:45Z,2019-09-29,21.0,22.28,0.69,2.03,308.12,0.0,0.04,1
22.0,"Alameda, CA",2019-07-12T18:40:09Z,2019-07-12,18.0,18.78,0.69,2.57,242.47,0.0,0.09,1
15.0,"Contra Costa, CA",2019-10-15T16:17:18Z,2019-10-15,16.0,10.64,0.87,2.02,261.07,0.0,0.06,1
12.0,"Riverside, CA",2019-08-27T11:33:56Z,2019-08-27,11.0,20.83,0.71,1.92,273.77,0.0,0.17,1
10.0,"Mendocino, CA",2019-10-04T18:38:09Z,2019-10-04,18.0,16.06,0.52,4.67,333.05,0.0,0.1,1
10.0,"Santa Cruz, CA",2019-09-03T15:36:45Z,2019-09-03,15.0,15.53,0.9,3.66,311.71,0.0,0.04,1
77758.0,"Sonoma, CA",2019-10-23T21:27:00Z,2019-10-23,21.0,28.47,0.24,2.81,12.97,0.0,0.11,1
54612.0,"Plumas, CA",2019-09-04T15:17:31Z,2019-09-04,15.0,15.18,0.73,4.81,228.87,0.0,0.33,1
14217.0,"Modoc, CA",2019-07-28T15:58:00Z,2019-07-28,15.0,21.53,0.32,1.3,51.23,0.0,0.06,1
10296.0,"Inyo, CA",2019-09-06T12:43:35Z,2019-09-06,12.0,25.51,0.33,0.84,224.36,0.0,0.0,1
9999.0,"Ventura, CA",2019-10-31T20:58:28Z,2019-10-31,20.0,20.45,0.85,1.71,292.28,2.63,0.45,1
8838.0,"Tehama, CA",2019-09-05T13:19:56Z,2019-09-05,13.0,21.3,0.64,1.21,345.83,0.0,0.12,1
8799.0,"Los Angeles, CA",2019-10-10T21:02:00Z,2019-10-10,21.0,26.94,0.04,3.08,59.75,0.0,0.04,1
5737.0,"Modoc, CA",2019-09-06T11:34:27Z,2019-09-06,11.0,12.52,0.84,1.79,136.98,0.0,0.09,1
5563.0,"Mariposa, CA",2019-10-06T16:15:12Z,2019-10-06,16.0,20.75,0.19,1.17,38.58,0.0,0.05,1
5332.0,"Tehama, CA",2019-09-05T19:59:46Z,2019-09-05,19.0,29.44,0.4,3.07,176.09,0.0,0.12,1
4840.0,"Mono, CA",2019-09-06T11:24:11Z,2019-09-06,11.0,26.89,0.65,2.49,141.38,0.01,0.22,1
4615.0,"Los Angeles, CA",2019-10-24T14:51:46Z,2019-10-24,14.0,17.82,0.23,2.12,30.74,0.0,0.04,1
3435.0,"El Dorado, CA",2019-10-11T12:47:59Z,2019-10-11,12.0,24.0,0.45,1.33,190.4,0.0,0.04,1
3380.0,"Lassen, CA",2019-08-28T19:48:14Z,2019-08-28,19.0,27.87,0.23,1.67,194.77,0.33,0.09,1
3126.0,"Santa Barbara, CA",2019-11-25T19:59:12Z,2019-11-25,19.0,18.74,0.27,0.88,264.45,0.0,0.05,1
2546.0,"Monterey, CA",2019-06-26T09:18:22Z,2019-06-26,9.0,12.87,0.88,2.37,309.59,0.0,0.06,1
2534.0,"Tehama, CA",2019-11-03T14:16:17Z,2019-11-03,14.0,6.03,0.37,0.64,321.68,0.0,0.09,1
2512.0,"Yolo, CA",2019-06-08T14:50:00Z,2019-06-08,14.0,26.22,0.5,5.13,175.15,0.0,0.15,1
2500.0,"Kern, CA",2019-05-07T15:47:00Z,2019-05-07,15.0,13.89,0.73,1.23,186.13,0.0,0.1,1
2438.0,"Lassen, CA",2019-08-24T17:25:04Z,2019-08-24,17.0,24.88,0.3,2.06,251.65,0.0,0.09,1
2422.0,"Stanislaus, CA",2019-06-26T08:54:24Z,2019-06-26,8.0,20.99,0.35,2.31,333.45,0.0,0.14,1
1975.0,"Inyo, CA",2019-09-06T12:23:00Z,2019-09-06,12.0,25.51,0.33,0.84,224.36,0.0,0.0,1
1926.0,"Riverside, CA",2019-09-04T16:43:36Z,2019-09-04,16.0,16.37,0.7,8.26,281.54,0.06,0.17,1
1872.0,"Siskiyou, CA",2019-09-07T08:36:32Z,2019-09-07,8.0,16.23,0.5,1.08,136.0,0.0,0.17,1
1764.0,"San Luis Obispo, CA",2019-06-12T12:48:00Z,2019-06-12,12.0,17.92,0.8,0.85,139.71,0.0,0.14,1
1127.0,"San Luis Obispo, CA",2019-06-05T10:49:00Z,2019-06-05,10.0,13.77,0.95,0.92,140.66,0.0,0.16,1
1020.0,"Lassen, CA",2019-08-08T18:42:41Z,2019-08-08,18.0,24.27,0.26,3.72,185.38,0.0,0.1,1
974.0,"San Luis Obispo, CA",2019-07-08T16:44:08Z,2019-07-08,16.0,14.73,0.76,1.48,275.4,0.0,0.13,1
835.0,"San Luis Obispo, CA",2019-05-29T17:10:00Z,2019-05-29,17.0,17.98,0.62,1.97,277.97,0.0,0.2,1
757.0,"Contra Costa, CA",2019-08-03T03:16:00Z,2019-08-03,3.0,22.25,0.69,3.64,228.31,0.0,0.13,1
756.0,"Tulare, CA",2019-08-31T15:31:59Z,2019-08-31,15.0,26.09,0.33,1.2,305.23,0.0,0.11,1
745.0,"Los Angeles, CA",2019-10-28T06:46:55Z,2019-10-28,6.0,16.15,0.56,1.04,56.86,0.0,0.03,1
703.0,"Mendocino, CA",2019-10-27T14:54:40Z,2019-10-27,14.0,13.8,0.24,5.08,0.22,0.0,0.09,1
604.0,"Placer, CA",2019-09-20T15:02:08Z,2019-09-20,15.0,9.51,0.62,3.08,68.38,0.0,0.39,1
600.0,"Shasta, CA",2019-08-22T11:02:09Z,2019-08-22,11.0,20.58,0.66,1.42,358.37,0.0,0.25,1
600.0,"Stanislaus, CA",2019-06-07T16:55:00Z,2019-06-07,16.0,19.31,0.3,3.82,321.96,0.0,0.13,1
526.0,"Napa, CA",2019-10-06T16:36:50Z,2019-10-06,16.0,18.75,0.26,1.65,51.78,0.0,0.07,1
525.0,"Riverside, CA",2019-06-21T13:02:00Z,2019-06-21,13.0,16.43,0.62,3.59,267.61,0.0,0.25,1
520.0,"Riverside, CA",2019-09-14T17:53:00Z,2019-09-14,17.0,18.93,0.56,2.13,271.4,0.0,0.2,1
496.0,"Butte, CA",2019-09-07T15:06:00Z,2019-09-07,15.0,19.73,0.38,1.93,116.13,0.0,0.17,1
448.0,"San Diego, CA",2019-08-01T14:53:15Z,2019-08-01,14.0,19.21,0.86,2.02,303.11,0.01,0.06,1
448.0,"Kern, CA",2019-07-31T17:13:53Z,2019-07-31,17.0,23.22,0.6,1.33,195.29,0.0,0.08,1
423.0,"Mariposa, CA",2019-08-15T15:15:56Z,2019-08-15,15.0,20.88,0.26,0.69,122.07,0.0,0.08,1
420.0,"Santa Barbara, CA",2019-10-17T16:31:00Z,2019-10-17,16.0,17.51,0.45,3.91,309.53,0.0,0.06,1
381.0,"Tulare, CA",2019-09-06T12:39:18Z,2019-09-06,12.0,24.65,0.39,1.45,292.4,0.0,0.11,1
350.0,"Riverside, CA",2019-10-10T14:18:17Z,2019-10-10,14.0,14.37,0.83,7.24,225.33,0.32,0.28,1
328.0,"Riverside, CA",2019-10-31T06:22:34Z,2019-10-31,6.0,7.56,0.92,6.28,75.0,0.64,0.31,1
316.0,"Monterey, CA",2019-07-29T15:43:48Z,2019-07-29,15.0,13.96,0.85,3.81,311.31,0.0,0.05,1
300.0,"Butte, CA",2019-09-28T17:48:10Z,2019-09-28,17.0,13.82,0.7,2.4,289.67,1.09,0.2,1
283.0,"San Joaquin, CA",2019-07-03T15:34:12Z,2019-07-03,15.0,26.62,0.65,1.01,78.23,0.0,0.38,1
280.0,"Trinity, CA",2019-09-07T08:49:58Z,2019-09-07,8.0,17.46,0.83,2.69,51.17,0.0,0.32,1
280.0,"Monterey, CA",2019-07-30T13:28:17Z,2019-07-30,13.0,12.93,0.91,3.13,324.41,0.03,0.05,1
279.0,"Ventura, CA",2019-09-01T17:37:43Z,2019-09-01,17.0,20.85,0.7,1.67,287.06,0.03,0.35,1
263.0,"Lassen, CA",2019-07-05T16:37:04Z,2019-07-05,16.0,20.74,0.26,0.48,206.71,0.0,0.09,1
260.0,"Lassen, CA",2019-09-06T13:20:00Z,2019-09-06,13.0,12.7,0.79,1.08,158.19,0.0,0.14,1
257.0,"Tulare, CA",2019-06-02T16:12:00Z,2019-06-02,16.0,24.12,0.47,1.42,278.32,0.0,0.24,1
250.0,"Riverside, CA",2019-09-07T20:31:46Z,2019-09-07,20.0,13.54,0.74,2.2,16.56,0.0,0.16,1
244.0,"Trinity, CA",2019-09-05T09:25:00Z,2019-09-05,9.0,16.93,0.89,1.81,61.89,0.0,0.34,1
244.0,"Mariposa, CA",2019-07-08T15:30:14Z,2019-07-08,15.0,17.45,0.69,1.95,156.31,0.0,0.07,1
240.0,"Alameda, CA",2019-08-09T15:09:50Z,2019-08-09,15.0,17.53,0.58,2.83,221.46,0.0,0.08,1
227.0,"Siskiyou, CA",2019-09-07T08:47:46Z,2019-09-07,8.0,16.23,0.5,1.08,136.0,0.0,0.17,1
225.0,"Mendocino, CA",2019-08-12T17:10:00Z,2019-08-12,17.0,18.58,0.76,3.94,323.57,0.0,0.11,1
220.0,"San Luis Obispo, CA",2019-09-21T14:26:00Z,2019-09-21,14.0,14.88,0.5,2.71,27.83,0.0,0.12,1
214.0,"Riverside, CA",2019-06-29T12:54:13Z,2019-06-29,12.0,23.95,0.68,2.29,161.66,0.03,0.21,1
213.0,"Madera, CA",2019-07-15T18:19:31Z,2019-07-15,18.0,32.16,0.28,3.07,299.13,0.0,0.13,1
210.0,"Merced, CA",2019-06-29T15:09:52Z,2019-06-29,15.0,19.92,0.39,2.75,312.62,0.0,0.13,1
210.0,"Santa Clara, CA",2019-06-09T14:29:00Z,2019-06-09,14.0,25.46,0.25,4.12,281.08,0.0,0.14,1
208.0,"Kern, CA",2019-07-21T15:30:17Z,2019-07-21,15.0,20.31,0.62,0.32,269.2,0.0,0.08,1
207.0,"Siskiyou, CA",2019-06-17T17:50:00Z,2019-06-17,17.0,20.37,0.39,2.36,358.22,0.0,0.18,1
202.0,"Stanislaus, CA",2019-07-15T10:49:00Z,2019-07-15,10.0,21.43,0.48,1.76,309.89,0.0,0.13,1
200.0,"San Bernardino, CA",2019-10-31T06:53:47Z,2019-10-31,6.0,6.89,0.09,2.9,37.55,0.0,0.04,1
200.0,"Contra Costa, CA",2019-10-27T08:50:23Z,2019-10-27,8.0,12.35,0.9,1.36,307.29,0.0,0.06,1
200.0,"Ventura, CA",2019-10-11T15:57:10Z,2019-10-11,15.0,20.42,0.71,0.82,276.47,0.22,0.44,1
200.0,"San Diego, CA",2019-09-24T15:00:00Z,2019-09-24,15.0,18.61,0.7,1.61,337.75,0.0,0.04,1
200.0,"Santa Barbara, CA",2019-09-09T17:42:43Z,2019-09-09,17.0,22.31,0.41,1.17,306.37,0.0,0.06,1
193.0,"Lassen, CA",2019-07-14T14:02:31Z,2019-07-14,14.0,14.73,0.54,0.83,101.78,0.0,0.09,1
190.0,"Stanislaus, CA",2019-09-11T11:25:43Z,2019-09-11,11.0,15.54,0.75,1.39,282.91,0.0,0.11,1
190.0,"Monterey, CA",2019-07-09T21:43:36Z,2019-07-09,21.0,15.72,0.79,3.44,293.55,0.0,0.05,1
183.0,"Solano, CA",2019-07-24T12:28:45Z,2019-07-24,12.0,22.92,0.65,0.38,52.47,0.0,0.06,1
172.0,"Kern, CA",2019-05-03T15:04:00Z,2019-05-03,15.0,14.55,0.69,0.86,122.22,0.0,0.09,1
167.0,"Riverside, CA",2019-09-15T20:13:05Z,2019-09-15,20.0,15.92,0.93,3.4,268.69,0.0,0.19,1
167.0,"San Benito, CA",2019-09-02T15:40:37Z,2019-09-02,15.0,22.46,0.38,1.44,244.53,0.05,0.13,1
161.0,"Kings, CA",2019-04-28T22:20:00Z,2019-04-28,22.0,20.22,0.3,1.65,267.4,0.0,0.32,1
156.0,"Shasta, CA",2019-08-15T15:09:55Z,2019-08-15,15.0,24.22,0.33,2.55,355.22,0.0,0.27,1
156.0,"Los Angeles, CA",2019-08-03T17:01:15Z,2019-08-03,17.0,26.29,0.43,1.25,222.57,0.0,0.05,1
156.0,"San Bernardino, CA",2019-07-28T13:20:11Z,2019-07-28,13.0,22.27,0.58,0.42,118.2,0.0,0.09,1
155.0,"Tulare, CA",2019-06-01T15:49:00Z,2019-06-01,15.0,21.78,0.51,0.35,264.58,0.0,0.26,1
150.0,"Contra Costa, CA",2019-10-27T11:29:03Z,2019-10-27,11.0,14.19,0.21,4.71,9.21,0.0,0.06,1
150.0,"San Diego, CA",2019-07-28T19:51:55Z,2019-07-28,19.0,23.49,0.7,3.5,246.87,0.0,0.05,1
148.0,"Placer, CA",2019-06-26T22:43:07Z,2019-06-26,22.0,21.07,0.36,5.07,210.28,0.0,0.24,1
145.0,"San Bernardino, CA",2019-10-24T04:53:17Z,2019-10-24,4.0,20.66,0.22,1.29,41.7,0.0,0.04,1
144.0,"Santa Clara, CA",2019-05-30T16:19:00Z,2019-05-30,16.0,32.28,0.15,2.86,54.95,0.0,0.14,1
