AcresBurned,Counties,Started,Started_Date,Started_Hour,temperature,relative_humidity,wind_speed,wind_direction,total_precipitation,volumetric_soil_water_layer_1
289.0,"San Luis Obispo, CA",2019-10-09T06:52:14Z,2019-10-09,6,15.97,0.76,0.45,216.9,0.0,0.12
149.0,"Mariposa, CA",2019-07-21T12:01:40Z,2019-07-21,12,17.69,0.79,0.61,75.19,0.0,0.07
137.0,"Fresno, CA",2019-10-18T12:17:32Z,2019-10-18,12,12.28,0.58,2.83,317.52,0.0,0.12
107.0,"Lassen, CA",2019-08-07T18:48:57Z,2019-08-07,18,26.22,0.25,3.95,194.47,0.0,0.09
75.0,"Riverside, CA",2019-10-10T18:36:46Z,2019-10-10,18,14.84,0.9,8.82,221.27,0.28,0.29
40.0,"Contra Costa, CA",2019-10-10T06:42:19Z,2019-10-10,6,17.86,0.17,3.99,346.61,0.0,0.07
37.0,"San Diego, CA",2019-10-25T15:05:52Z,2019-10-25,15,20.58,0.36,2.37,33.88,0.0,0.02
35.0,"Alameda, CA",2019-10-24T23:16:18Z,2019-10-24,23,30.83,0.12,3.62,55.06,0.0,0.06
35.0,"Stanislaus, CA",2019-07-18T09:07:57Z,2019-07-18,9,23.13,0.53,1.54,277.31,0.0,0.13
30.0,"Shasta, CA",2019-07-12T19:08:54Z,2019-07-12,19,32.46,0.25,1.58,191.67,0.0,0.24
27.0,"Calaveras, CA",2019-07-18T18:31:00Z,2019-07-18,18,27.81,0.76,0.72,131.03,0.87,0.16
26.0,"San Bernardino, CA",2019-08-03T17:22:51Z,2019-08-03,17,29.19,0.22,1.37,224.55,0.0,0.07
25.0,"San Diego, CA",2019-07-17T17:42:04Z,2019-07-17,17,19.53,0.74,4.13,190.68,0.0,0.06
22.0,"El Dorado, CA",2019-09-29T21:44:45Z,2019-09-29,21,22.28,0.69,2.03,308.12,0.0,0.04
22.0,"Alameda, CA",2019-07-12T18:40:09Z,2019-07-12,18,18.78,0.69,2.57,242.47,0.0,0.09
15.0,"Contra Costa, CA",2019-10-15T16:17:18Z,2019-10-15,16,10.64,0.87,2.02,261.07,0.0,0.06
12.0,"Riverside, CA",2019-08-27T11:33:56Z,2019-08-27,11,20.83,0.71,1.92,273.77,0.0,0.17
10.0,"Mendocino, CA",2019-10-04T18:38:09Z,2019-10-04,18,16.06,0.52,4.67,333.05,0.0,0.1
10.0,"Santa Cruz, CA",2019-09-03T15:36:45Z,2019-09-03,15,15.53,0.9,3.66,311.71,0.0,0.04
77758.0,"Sonoma, CA",2019-10-23T21:27:00Z,2019-10-23,21,28.47,0.24,2.81,12.97,0.0,0.11
54612.0,"Plumas, CA",2019-09-04T15:17:31Z,2019-09-04,15,15.18,0.73,4.81,228.87,0.0,0.33
14217.0,"Modoc, CA",2019-07-28T15:58:00Z,2019-07-28,15,21.53,0.32,1.3,51.23,0.0,0.06
10296.0,"Inyo, CA",2019-09-06T12:43:35Z,2019-09-06,12,25.51,0.33,0.84,224.36,0.0,0.0
9999.0,"Ventura, CA",2019-10-31T20:58:28Z,2019-10-31,20,20.45,0.85,1.71,292.28,2.63,0.45
8838.0,"Tehama, CA",2019-09-05T13:19:56Z,2019-09-05,13,21.3,0.64,1.21,345.83,0.0,0.12
8799.0,"Los Angeles, CA",2019-10-10T21:02:00Z,2019-10-10,21,26.94,0.04,3.08,59.75,0.0,0.04
5737.0,"Modoc, CA",2019-09-06T11:34:27Z,2019-09-06,11,12.52,0.84,1.79,136.98,0.0,0.09
5563.0,"Mariposa, CA",2019-10-06T16:15:12Z,2019-10-06,16,20.75,0.19,1.17,38.58,0.0,0.05
5332.0,"Tehama, CA",2019-09-05T19:59:46Z,2019-09-05,19,29.44,0.4,3.07,176.09,0.0,0.12
4840.0,"Mono, CA",2019-09-06T11:24:11Z,2019-09-06,11,26.89,0.65,2.49,141.38,0.01,0.22
4615.0,"Los Angeles, CA",2019-10-24T14:51:46Z,2019-10-24,14,17.82,0.23,2.12,30.74,0.0,0.04
3435.0,"El Dorado, CA",2019-10-11T12:47:59Z,2019-10-11,12,24.0,0.45,1.33,190.4,0.0,0.04
3380.0,"Lassen, CA",2019-08-28T19:48:14Z,2019-08-28,19,27.87,0.23,1.67,194.77,0.33,0.09
3126.0,"Santa Barbara, CA",2019-11-25T19:59:12Z,2019-11-25,19,18.74,0.27,0.88,264.45,0.0,0.05
2546.0,"Monterey, CA",2019-06-26T09:18:22Z,2019-06-26,9,12.87,0.88,2.37,309.59,0.0,0.06
2534.0,"Tehama, CA",2019-11-03T14:16:17Z,2019-11-03,14,6.03,0.37,0.64,321.68,0.0,0.09
2512.0,"Yolo, CA",2019-06-08T14:50:00Z,2019-06-08,14,26.22,0.5,5.13,175.15,0.0,0.15
2500.0,"Kern, CA",2019-05-07T15:47:00Z,2019-05-07,15,13.89,0.73,1.23,186.13,0.0,0.1
2438.0,"Lassen, CA",2019-08-24T17:25:04Z,2019-08-24,17,24.88,0.3,2.06,251.65,0.0,0.09
2422.0,"Stanislaus, CA",2019-06-26T08:54:24Z,2019-06-26,8,20.99,0.35,2.31,333.45,0.0,0.14
1975.0,"Inyo, CA",2019-09-06T12:23:00Z,2019-09-06,12,25.51,0.33,0.84,224.36,0.0,0.0
1926.0,"Riverside, CA",2019-09-04T16:43:36Z,2019-09-04,16,16.37,0.7,8.26,281.54,0.06,0.17
1872.0,"Siskiyou, CA",2019-09-07T08:36:32Z,2019-09-07,8,16.23,0.5,1.08,136.0,0.0,0.17
1764.0,"San Luis Obispo, CA",2019-06-12T12:48:00Z,2019-06-12,12,17.92,0.8,0.85,139.71,0.0,0.14
1127.0,"San Luis Obispo, CA",2019-06-05T10:49:00Z,2019-06-05,10,13.77,0.95,0.92,140.66,0.0,0.16
1020.0,"Lassen, CA",2019-08-08T18:42:41Z,2019-08-08,18,24.27,0.26,3.72,185.38,0.0,0.1
974.0,"San Luis Obispo, CA",2019-07-08T16:44:08Z,2019-07-08,16,14.73,0.76,1.48,275.4,0.0,0.13
835.0,"San Luis Obispo, CA",2019-05-29T17:10:00Z,2019-05-29,17,17.98,0.62,1.97,277.97,0.0,0.2
757.0,"Contra Costa, CA",2019-08-03T03:16:00Z,2019-08-03,3,22.25,0.69,3.64,228.31,0.0,0.13
756.0,"Tulare, CA",2019-08-31T15:31:59Z,2019-08-31,15,26.09,0.33,1.2,305.23,0.0,0.11
745.0,"Los Angeles, CA",2019-10-28T06:46:55Z,2019-10-28,6,16.15,0.56,1.04,56.86,0.0,0.03
703.0,"Mendocino, CA",2019-10-27T14:54:40Z,2019-10-27,14,13.8,0.24,5.08,0.22,0.0,0.09
604.0,"Placer, CA",2019-09-20T15:02:08Z,2019-09-20,15,9.51,0.62,3.08,68.38,0.0,0.39
600.0,"Shasta, CA",2019-08-22T11:02:09Z,2019-08-22,11,20.58,0.66,1.42,358.37,0.0,0.25
600.0,"Stanislaus, CA",2019-06-07T16:55:00Z,2019-06-07,16,19.31,0.3,3.82,321.96,0.0,0.13
526.0,"Napa, CA",2019-10-06T16:36:50Z,2019-10-06,16,18.75,0.26,1.65,51.78,0.0,0.07
525.0,"Riverside, CA",2019-06-21T13:02:00Z,2019-06-21,13,16.43,0.62,3.59,267.61,0.0,0.25
520.0,"Riverside, CA",2019-09-14T17:53:00Z,2019-09-14,17,18.93,0.56,2.13,271.4,0.0,0.2
496.0,"Butte, CA",2019-09-07T15:06:00Z,2019-09-07,15,19.73,0.38,1.93,116.13,0.0,0.17
448.0,"San Diego, CA",2019-08-01T14:53:15Z,2019-08-01,14,19.21,0.86,2.02,303.11,0.01,0.06
448.0,"Kern, CA",2019-07-31T17:13:53Z,2019-07-31,17,23.22,0.6,1.33,195.29,0.0,0.08
423.0,"Mariposa, CA",2019-08-15T15:15:56Z,2019-08-15,15,20.88,0.26,0.69,122.07,0.0,0.08
420.0,"Santa Barbara, CA",2019-10-17T16:31:00Z,2019-10-17,16,17.51,0.45,3.91,309.53,0.0,0.06
381.0,"Tulare, CA",2019-09-06T12:39:18Z,2019-09-06,12,24.65,0.39,1.45,292.4,0.0,0.11
350.0,"Riverside, CA",2019-10-10T14:18:17Z,2019-10-10,14,14.37,0.83,7.24,225.33,0.32,0.28
328.0,"Riverside, CA",2019-10-31T06:22:34Z,2019-10-31,6,7.56,0.92,6.28,75.0,0.64,0.31
316.0,"Monterey, CA",2019-07-29T15:43:48Z,2019-07-29,15,13.96,0.85,3.81,311.31,0.0,0.05
300.0,"Butte, CA",2019-09-28T17:48:10Z,2019-09-28,17,13.82,0.7,2.4,289.67,1.09,0.2
283.0,"San Joaquin, CA",2019-07-03T15:34:12Z,2019-07-03,15,26.62,0.65,1.01,78.23,0.0,0.38
280.0,"Trinity, CA",2019-09-07T08:49:58Z,2019-09-07,8,17.46,0.83,2.69,51.17,0.0,0.32
280.0,"Monterey, CA",2019-07-30T13:28:17Z,2019-07-30,13,12.93,0.91,3.13,324.41,0.03,0.05
279.0,"Ventura, CA",2019-09-01T17:37:43Z,2019-09-01,17,20.85,0.7,1.67,287.06,0.03,0.35
263.0,"Lassen, CA",2019-07-05T16:37:04Z,2019-07-05,16,20.74,0.26,0.48,206.71,0.0,0.09
260.0,"Lassen, CA",2019-09-06T13:20:00Z,2019-09-06,13,12.7,0.79,1.08,158.19,0.0,0.14
257.0,"Tulare, CA",2019-06-02T16:12:00Z,2019-06-02,16,24.12,0.47,1.42,278.32,0.0,0.24
250.0,"Riverside, CA",2019-09-07T20:31:46Z,2019-09-07,20,13.54,0.74,2.2,16.56,0.0,0.16
244.0,"Trinity, CA",2019-09-05T09:25:00Z,2019-09-05,9,16.93,0.89,1.81,61.89,0.0,0.34
244.0,"Mariposa, CA",2019-07-08T15:30:14Z,2019-07-08,15,17.45,0.69,1.95,156.31,0.0,0.07
240.0,"Alameda, CA",2019-08-09T15:09:50Z,2019-08-09,15,17.53,0.58,2.83,221.46,0.0,0.08
227.0,"Siskiyou, CA",2019-09-07T08:47:46Z,2019-09-07,8,16.23,0.5,1.08,136.0,0.0,0.17
225.0,"Mendocino, CA",2019-08-12T17:10:00Z,2019-08-12,17,18.58,0.76,3.94,323.57,0.0,0.11
220.0,"San Luis Obispo, CA",2019-09-21T14:26:00Z,2019-09-21,14,14.88,0.5,2.71,27.83,0.0,0.12
214.0,"Riverside, CA",2019-06-29T12:54:13Z,2019-06-29,12,23.95,0.68,2.29,161.66,0.03,0.21
213.0,"Madera, CA",2019-07-15T18:19:31Z,2019-07-15,18,32.16,0.28,3.07,299.13,0.0,0.13
210.0,"Merced, CA",2019-06-29T15:09:52Z,2019-06-29,15,19.92,0.39,2.75,312.62,0.0,0.13
210.0,"Santa Clara, CA",2019-06-09T14:29:00Z,2019-06-09,14,25.46,0.25,4.12,281.08,0.0,0.14
208.0,"Kern, CA",2019-07-21T15:30:17Z,2019-07-21,15,20.31,0.62,0.32,269.2,0.0,0.08
207.0,"Siskiyou, CA",2019-06-17T17:50:00Z,2019-06-17,17,20.37,0.39,2.36,358.22,0.0,0.18
202.0,"Stanislaus, CA",2019-07-15T10:49:00Z,2019-07-15,10,21.43,0.48,1.76,309.89,0.0,0.13
200.0,"San Bernardino, CA",2019-10-31T06:53:47Z,2019-10-31,6,6.89,0.09,2.9,37.55,0.0,0.04
200.0,"Contra Costa, CA",2019-10-27T08:50:23Z,2019-10-27,8,12.35,0.9,1.36,307.29,0.0,0.06
200.0,"Ventura, CA",2019-10-11T15:57:10Z,2019-10-11,15,20.42,0.71,0.82,276.47,0.22,0.44
200.0,"San Diego, CA",2019-09-24T15:00:00Z,2019-09-24,15,18.61,0.7,1.61,337.75,0.0,0.04
200.0,"Santa Barbara, CA",2019-09-09T17:42:43Z,2019-09-09,17,22.31,0.41,1.17,306.37,0.0,0.06
193.0,"Lassen, CA",2019-07-14T14:02:31Z,2019-07-14,14,14.73,0.54,0.83,101.78,0.0,0.09
190.0,"Stanislaus, CA",2019-09-11T11:25:43Z,2019-09-11,11,15.54,0.75,1.39,282.91,0.0,0.11
190.0,"Monterey, CA",2019-07-09T21:43:36Z,2019-07-09,21,15.72,0.79,3.44,293.55,0.0,0.05
183.0,"Solano, CA",2019-07-24T12:28:45Z,2019-07-24,12,22.92,0.65,0.38,52.47,0.0,0.06
172.0,"Kern, CA",2019-05-03T15:04:00Z,2019-05-03,15,14.55,0.69,0.86,122.22,0.0,0.09
167.0,"Riverside, CA",2019-09-15T20:13:05Z,2019-09-15,20,15.92,0.93,3.4,268.69,0.0,0.19
167.0,"San Benito, CA",2019-09-02T15:40:37Z,2019-09-02,15,22.46,0.38,1.44,244.53,0.05,0.13
161.0,"Kings, CA",2019-04-28T22:20:00Z,2019-04-28,22,20.22,0.3,1.65,267.4,0.0,0.32
156.0,"Shasta, CA",2019-08-15T15:09:55Z,2019-08-15,15,24.22,0.33,2.55,355.22,0.0,0.27
156.0,"Los Angeles, CA",2019-08-03T17:01:15Z,2019-08-03,17,26.29,0.43,1.25,222.57,0.0,0.05
156.0,"San Bernardino, CA",2019-07-28T13:20:11Z,2019-07-28,13,22.27,0.58,0.42,118.2,0.0,0.09
155.0,"Tulare, CA",2019-06-01T15:49:00Z,2019-06-01,15,21.78,0.51,0.35,264.58,0.0,0.26
150.0,"Contra Costa, CA",2019-10-27T11:29:03Z,2019-10-27,11,14.19,0.21,4.71,9.21,0.0,0.06
150.0,"San Diego, CA",2019-07-28T19:51:55Z,2019-07-28,19,23.49,0.7,3.5,246.87,0.0,0.05
148.0,"Placer, CA",2019-06-26T22:43:07Z,2019-06-26,22,21.07,0.36,5.07,210.28,0.0,0.24
145.0,"San Bernardino, CA",2019-10-24T04:53:17Z,2019-10-24,4,20.66,0.22,1.29,41.7,0.0,0.04
144.0,"Santa Clara, CA",2019-05-30T16:19:00Z,2019-05-30,16,32.28,0.15,2.86,54.95,0.0,0.14
140.0,"Solano, CA",2019-10-27T11:52:15Z,2019-10-27,11,15.54,0.62,1.98,130.01,0.0,0.03
139.0,"Alameda, CA",2019-08-21T17:56:05Z,2019-08-21,17,20.1,0.62,1.95,221.19,0.0,0.08
131.0,"Lassen, CA",2019-08-24T16:33:58Z,2019-08-24,16,22.61,0.34,1.25,262.56,0.0,0.09
131.0,"Ventura, CA",2019-07-14T11:45:00Z,2019-07-14,11,15.56,0.94,0.31,97.23,1.21,0.43
130.0,"Lassen, CA",2019-08-07T17:21:13Z,2019-08-07,17,24.95,0.25,3.15,189.97,0.0,0.09
130.0,"Mendocino, CA",2019-07-27T23:36:00Z,2019-07-27,23,25.83,0.43,6.42,322.75,0.0,0.09
130.0,"Riverside, CA",2019-05-18T22:53:00Z,2019-05-18,22,11.58,0.86,2.33,309.61,0.0,0.22
128.0,"Santa Clara, CA",2019-09-21T11:49:00Z,2019-09-21,11,18.3,0.88,4.13,176.25,0.2,0.22
128.0,"Modoc, CA",2019-07-17T16:13:41Z,2019-07-17,16,20.21,0.38,1.1,280.11,0.0,0.05
121.0,"Fresno, CA",2019-05-29T17:18:00Z,2019-05-29,17,21.85,0.5,0.29,258.96,0.0,0.28
120.0,"San Diego, CA",2019-06-20T14:56:00Z,2019-06-20,14,16.87,0.83,1.81,239.25,0.01,0.05
120.0,"San Luis Obispo, CA",2019-06-10T11:55:00Z,2019-06-10,11,17.03,0.71,2.29,16.51,0.0,0.14
115.0,"Kern, CA",2019-04-30T18:37:00Z,2019-04-30,18,14.98,0.67,3.09,220.58,0.01,0.11
105.0,"Los Angeles, CA",2019-08-13T14:37:54Z,2019-08-13,14,17.5,0.76,0.11,105.3,0.0,0.07
103.0,"Modoc, CA",2019-08-02T16:53:18Z,2019-08-02,16,21.1,0.34,0.88,254.53,0.0,0.06
100.0,"Santa Barbara, CA",2019-07-28T22:39:05Z,2019-07-28,22,25.32,0.43,2.31,238.94,0.0,0.08
100.0,"San Diego, CA",2019-07-12T13:20:39Z,2019-07-12,13,17.85,0.9,1.95,291.47,0.0,0.05
98.0,"Riverside, CA",2019-09-21T17:22:00Z,2019-09-21,17,21.15,0.64,5.01,134.05,0.0,0.15
97.0,"San Diego, CA",2019-10-25T10:52:04Z,2019-10-25,10,20.47,0.29,2.9,33.78,0.0,0.02
96.0,"Riverside, CA",2019-07-13T10:36:00Z,2019-07-13,10,17.74,0.67,3.35,335.77,0.0,0.14
95.0,"San Luis Obispo, CA",2019-07-24T20:09:59Z,2019-07-24,20,26.59,0.5,2.83,278.36,0.0,0.13
94.0,"Riverside, CA",2019-08-05T15:36:23Z,2019-08-05,15,19.97,0.64,6.26,250.13,0.0,0.19
91.0,"Ventura, CA",2019-10-10T21:28:58Z,2019-10-10,21,19.24,0.86,1.05,257.25,0.46,0.44
91.0,"Siskiyou, CA",2019-09-15T15:52:00Z,2019-09-15,15,13.18,0.46,0.88,175.45,0.0,0.14
90.0,"San Joaquin, CA",2019-07-16T18:44:15Z,2019-07-16,18,26.1,0.74,1.43,28.34,6.94,0.37
90.0,"Shasta, CA",2019-06-26T15:35:00Z,2019-06-26,15,18.49,0.38,0.84,236.18,0.0,0.24
85.0,"El Dorado, CA",2019-09-03T14:57:31Z,2019-09-03,14,27.85,0.5,5.28,297.61,0.0,0.11
84.0,"Sacramento, CA",2019-08-02T09:23:00Z,2019-08-02,9,18.91,0.74,2.74,175.79,0.0,0.11
83.0,"Tuolumne, CA",2019-09-23T15:55:57Z,2019-09-23,15,15.33,0.42,1.75,56.51,0.0,0.18
83.0,"Siskiyou, CA",2019-07-27T10:15:00Z,2019-07-27,10,16.7,0.51,1.17,13.4,0.0,0.14
81.0,"Solano, CA",2019-08-13T15:41:24Z,2019-08-13,15,19.52,0.53,0.26,120.85,0.0,0.07
81.0,"San Bernardino, CA",2019-07-22T19:45:27Z,2019-07-22,19,31.1,0.3,1.94,211.48,0.03,0.07
81.0,"Riverside, CA",2019-07-16T13:45:43Z,2019-07-16,13,21.9,0.59,2.06,236.56,0.0,0.13
80.0,"Butte, CA",2019-10-24T14:43:10Z,2019-10-24,14,17.7,0.16,3.64,29.87,0.0,0.18
80.0,"Riverside, CA",2019-08-25T10:58:28Z,2019-08-25,10,20.78,0.68,1.5,275.86,0.0,0.19
80.0,"San Diego, CA",2019-08-15T16:24:24Z,2019-08-15,16,20.31,0.69,2.25,305.28,0.0,0.05
80.0,"Santa Clara, CA",2019-07-24T20:01:44Z,2019-07-24,20,33.04,0.25,3.75,277.62,0.0,0.13
80.0,"Riverside, CA",2019-07-12T17:15:31Z,2019-07-12,17,20.59,0.61,5.61,312.07,0.0,0.15
80.0,"Yuba, CA",2019-06-25T13:51:09Z,2019-06-25,13,20.37,0.46,1.39,91.49,0.0,0.15
80.0,"Yuba, CA",2019-06-24T11:57:00Z,2019-06-24,11,20.77,0.38,1.72,76.9,0.0,0.16
75.0,"Lake, CA",2019-11-05T06:52:14Z,2019-11-05,6,8.05,0.76,2.88,184.3,0.0,0.33
74.0,"Santa Clara, CA",2019-07-02T16:10:02Z,2019-07-02,16,32.4,0.17,3.49,228.73,0.0,0.13
70.0,"Yuba, CA",2019-06-08T13:07:00Z,2019-06-08,13,15.19,0.3,3.29,10.73,0.0,0.18
68.0,"Tehama, CA",2019-10-09T08:31:40Z,2019-10-09,8,18.13,0.32,3.96,336.52,0.0,0.11
67.0,"Marin, CA",2019-10-24T12:15:33Z,2019-10-24,12,21.98,0.63,6.73,3.18,0.0,0.02
67.0,"Calaveras, CA",2019-09-22T18:25:56Z,2019-09-22,18,28.54,0.61,7.56,73.91,0.0,0.12
66.0,"Monterey, CA",2019-09-01T16:35:55Z,2019-09-01,16,17.45,0.77,2.69,340.54,0.0,0.05
65.0,"Placer, CA",2019-05-10T14:14:00Z,2019-05-10,14,10.97,0.37,4.57,59.07,0.0,0.28
64.0,"Napa, CA",2019-07-22T15:05:34Z,2019-07-22,15,17.76,0.62,1.57,226.56,0.0,0.13
63.0,"Glenn, CA",2019-10-04T12:03:48Z,2019-10-04,12,14.86,0.44,1.68,186.67,0.0,0.0
63.0,"Tehama, CA",2019-05-20T10:57:00Z,2019-05-20,10,9.23,0.84,0.84,203.51,0.0,0.37
60.0,"Santa Clara, CA",2019-08-15T13:44:02Z,2019-08-15,13,35.23,0.22,2.65,316.15,0.0,0.11
58.0,"Butte, CA",2019-09-06T15:18:52Z,2019-09-06,15,21.18,0.4,1.05,93.61,0.0,0.17
58.0,"Contra Costa, CA",2019-08-07T15:13:52Z,2019-08-07,15,16.29,0.74,3.97,236.13,0.0,0.13
55.0,"Lassen, CA",2019-10-13T14:45:37Z,2019-10-13,14,3.24,0.63,0.07,347.79,0.0,0.14
55.0,"Riverside, CA",2019-05-29T21:06:00Z,2019-05-29,21,13.69,0.95,7.14,250.68,0.0,0.19
53.0,"Lake, CA",2019-09-07T14:00:00Z,2019-09-07,14,15.41,0.69,3.17,329.37,0.0,0.34
52.0,"San Luis Obispo, CA",2019-10-01T22:35:52Z,2019-10-01,22,18.75,0.38,3.87,307.5,0.0,0.11
52.0,"San Diego, CA",2019-09-25T14:17:25Z,2019-09-25,14,20.42,0.83,2.38,173.06,0.0,0.04
50.0,"San Diego, CA",2019-10-31T06:39:56Z,2019-10-31,6,15.67,0.17,2.94,52.58,0.0,0.03
50.0,"Contra Costa, CA",2019-10-27T17:36:15Z,2019-10-27,17,15.89,0.21,8.75,358.26,0.0,0.06
50.0,"Sacramento, CA",2019-08-02T14:45:00Z,2019-08-02,14,16.66,0.85,1.6,201.32,0.0,0.11
50.0,"Napa, CA",2019-06-08T14:37:00Z,2019-06-08,14,17.25,0.26,5.13,1.45,0.0,0.13
50.0,"Butte, CA",2019-05-01T16:46:00Z,2019-05-01,16,15.51,0.28,1.34,12.9,0.0,0.22
47.0,"Santa Clara, CA",2019-07-15T11:12:00Z,2019-07-15,11,30.81,0.38,2.04,269.56,0.0,0.13
47.0,"Tulare, CA",2019-06-10T17:51:00Z,2019-06-10,17,29.63,0.3,0.65,335.58,0.0,0.16
46.0,"Shasta, CA",2019-08-12T14:16:53Z,2019-08-12,14,15.59,0.66,2.66,357.24,0.0,0.3
46.0,"Tehama, CA",2019-06-22T03:12:00Z,2019-06-22,3,27.76,0.19,4.59,348.01,0.0,0.12
45.0,"Riverside, CA",2019-05-30T12:41:00Z,2019-05-30,12,16.63,0.81,8.08,257.07,0.01,0.19
44.0,"San Joaquin, CA",2019-09-05T14:33:01Z,2019-09-05,14,26.86,0.73,1.16,140.5,0.08,0.3
43.0,"Monterey, CA",2019-06-12T17:23:00Z,2019-06-12,17,18.21,0.71,1.06,249.35,0.0,0.06
42.0,"Los Angeles, CA",2019-10-21T11:52:52Z,2019-10-21,11,15.58,0.49,2.57,21.26,0.0,0.04
42.0,"Shasta, CA",2019-10-10T15:49:07Z,2019-10-10,15,10.29,0.23,4.64,2.39,0.0,0.25
38.0,"Yuba, CA",2019-07-06T20:21:25Z,2019-07-06,20,30.86,0.3,2.53,239.1,0.0,0.14
35.0,"Santa Clara, CA",2019-08-25T13:06:49Z,2019-08-25,13,31.86,0.31,1.17,261.36,0.05,0.11
35.0,"El Dorado, CA",2019-08-15T17:47:43Z,2019-08-15,17,29.27,0.38,6.29,305.53,0.0,0.04
35.0,"Siskiyou, CA",2019-07-27T10:15:00Z,2019-07-27,10,16.7,0.51,1.17,13.4,0.0,0.14
35.0,"Santa Clara, CA",2019-06-10T15:16:00Z,2019-06-10,15,26.43,0.23,4.3,306.01,0.0,0.14
34.0,"Riverside, CA",2019-09-12T20:30:41Z,2019-09-12,20,17.01,0.94,5.63,252.03,0.04,0.23
34.0,"Riverside, CA",2019-08-22T19:31:10Z,2019-08-22,19,17.72,0.85,4.97,260.95,0.0,0.22
33.0,"Yolo, CA",2019-08-10T18:47:02Z,2019-08-10,18,18.49,0.8,2.85,147.64,0.0,0.29
33.0,"Tulare, CA",2019-06-03T12:18:00Z,2019-06-03,12,19.28,0.71,1.9,243.91,0.0,0.22
30.0,"San Luis Obispo, CA",2019-10-11T12:30:19Z,2019-10-11,12,12.68,0.39,2.61,52.94,0.0,0.13
30.0,"Solano, CA",2019-09-26T15:29:06Z,2019-09-26,15,20.52,0.74,1.48,125.32,0.03,0.04
30.0,"Shasta, CA",2019-08-04T17:18:21Z,2019-08-04,17,28.72,0.28,1.0,178.65,0.0,0.24
30.0,"Shasta, CA",2019-07-05T14:46:33Z,2019-07-05,14,17.64,0.54,1.74,344.51,0.0,0.23
30.0,"Alameda, CA",2019-06-21T14:42:00Z,2019-06-21,14,13.33,0.93,2.62,218.33,0.0,0.1
30.0,"Riverside, CA",2019-04-09T22:18:00Z,2019-04-09,22,6.81,0.8,5.27,46.45,0.01,0.29
30.0,"Humboldt, CA",2019-01-01T14:14:00Z,2019-01-01,14,-19.35,0.79,6.55,186.15,0.0,0.31
29.0,"Santa Clara, CA",2019-10-07T09:58:51.763Z,2019-10-07,9,21.46,0.43,1.38,8.52,0.0,0.13
29.0,"Kern, CA",2019-08-05T13:56:02Z,2019-08-05,13,20.44,0.68,0.3,286.05,0.0,0.07
28.0,"Lake, CA",2019-09-04T16:26:00Z,2019-09-04,16,25.57,0.67,5.18,216.4,0.03,0.27
28.0,"San Diego, CA",2019-06-29T11:11:55Z,2019-06-29,11,16.91,0.87,2.48,342.63,0.0,0.05
27.0,"Placer, CA",2019-06-07T12:59:00Z,2019-06-07,12,9.33,0.65,1.21,227.35,0.0,0.35
26.0,"Riverside, CA",2019-05-20T13:50:00Z,2019-05-20,13,15.95,0.65,1.5,299.71,0.01,0.24
25.0,"Lake, CA",2019-10-17T20:06:00Z,2019-10-17,20,11.53,0.7,7.76,282.83,0.05,0.39
25.0,"Fresno, CA",2019-09-30T17:39:00Z,2019-09-30,17,18.19,0.41,2.73,316.42,0.0,0.12
25.0,"San Diego, CA",2019-08-25T16:15:15Z,2019-08-25,16,23.73,0.71,1.22,338.64,0.0,0.04
25.0,"Alameda, CA",2019-07-05T09:46:01.973Z,2019-07-05,9,14.29,0.91,3.57,223.85,0.0,0.09
25.0,"Tulare, CA",2019-06-03T12:18:00Z,2019-06-03,12,19.28,0.71,1.9,243.91,0.0,0.22
24.0,"Contra Costa, CA",2019-07-05T13:33:56Z,2019-07-05,13,13.79,0.92,3.77,230.09,0.0,0.13
24.0,"Solano, CA",2019-06-07T12:59:00Z,2019-06-07,12,15.89,0.87,0.88,197.76,0.02,0.09
23.0,"Contra Costa, CA",2019-06-06T14:24:00Z,2019-06-06,14,13.91,0.8,4.74,225.79,0.0,0.13
22.0,"San Diego, CA",2019-05-13T18:46:00Z,2019-05-13,18,17.72,0.74,2.04,243.06,0.0,0.08
21.0,"Tuolumne, CA",2019-08-08T16:16:40Z,2019-08-08,16,24.8,0.31,1.53,223.31,0.0,0.15
20.0,"Colusa, CA",2019-08-14T12:52:00Z,2019-08-14,12,26.48,0.29,1.29,323.97,0.0,0.06
20.0,"Riverside, CA",2019-08-12T10:53:10Z,2019-08-12,10,16.25,0.68,3.45,309.14,0.05,0.26
20.0,"Lake, CA",2019-08-08T14:55:59Z,2019-08-08,14,22.62,0.79,1.61,243.19,0.0,0.34
20.0,"Riverside, CA",2019-07-11T16:27:17Z,2019-07-11,16,19.25,0.74,4.85,264.27,0.03,0.15
20.0,"Riverside, CA",2019-06-27T16:14:25Z,2019-06-27,16,22.71,0.56,8.4,66.86,0.0,0.24
19.0,"Riverside, CA",2019-11-01T13:04:34Z,2019-11-01,13,13.92,0.92,5.5,219.76,0.06,0.3
19.0,"Riverside, CA",2019-09-30T07:07:00Z,2019-09-30,7,12.04,0.92,2.55,239.68,0.01,0.29
19.0,"Alameda, CA",2019-08-31T12:55:15Z,2019-08-31,12,14.9,0.93,1.66,230.96,0.0,0.08
18.0,"Stanislaus, CA",2019-10-03T13:36:04Z,2019-10-03,13,9.97,0.53,0.15,186.88,0.0,0.13
